id,ranked,time_control,status,winner,white,black,moves
b91224c6-a2f7-11df-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,rodalo,1. Nf3 Nf6 2. g3 d5 3. Bg2 c5 4. O-O Nc6 5. d4 e6 6. c4 dxc4 7. Qa4 Bd7 8. dxc5 Bxc5 9. Qxc4 Bb6 10. Nc3 O-O 11. Bg5 h6 12. Bxf6 Qxf6 13. Rfd1 Rfd8 14. Rd2 Rac8 15. Rad1 Ne5 16. Qf4 Qxf4 17. gxf4 Nxf3+ 18. Bxf3 Bc6 19. Rxd8+ Bxd8 20. Bxc6 bxc6 21. e3 Kf8 22. Rd7 a5 23. b3 Ke8 24. Ra7 Bb6 25. Ra6 Rb8 26. Na4 Bd8 27. Rxc6 g6 28. Kf1 Ke7 29. Ke2 Kf6 30. Nc5 g5 31. Nd7+ 1-0
ec08e83c-a2f8-11df-8000-000000010001,True,blitz,timeout,rodalo,rodalo,spjacobi,1. c4 e5 2. Nc3 Nf6 3. d3 Be7 4. g3 d5 5. cxd5 Nxd5 6. Bg2 Be6 7. Nf3 f6 8. O-O O-O 9. Qb3 Qd7 10. Nxe5 fxe5 11. Nxd5 Bc5 12. Qc4 Bxf2+ 13. Rxf2 Rxf2 14. Kxf2 Qf7+ 15. Kg1 c6 16. e4 Nd7 17. Be3 Nb6 18. Bxb6 axb6 19. Rf1 Qd7 20. Nxb6 1-0
26bf503c-a2fa-11df-8000-000000010001,True,blitz,timeout,spjacobi,spjacobi,rodalo,1. Nf3 Nf6 2. g3 d5 3. Bg2 g6 4. c4 dxc4 5. Na3 Bg7 6. Nxc4 c5 7. O-O Nc6 8. Nfe5 Nxe5 9. Nxe5 O-O 10. d3 Nd5 11. Nc4 b5 12. Ne3 Bb7 13. Qb3 Nxe3 14. Bxe3 Bxg2 15. Kxg2 Bd4 16. Bxd4 Qxd4 17. Rac1 a6 18. Qc3 Qxc3 19. Rxc3 Rfc8 20. Rfc1 c4 21. dxc4 bxc4 22. Rxc4 Rd8 23. Kf3 Rd2 24. R1c2 Rad8 25. Ke3 R2d6 26. Rc7 Re6+ 27. Kf3 Rd5 28. e3 Ra5 29. a3 Rh5 30. h4 g5 31. R2c5 h6 32. hxg5 hxg5 33. g4 Rh2 34. Kg3 Reh6 35. Rxg5+ Kh7 36. Rxe7 R6h3+ 37. Kf4 Rxf2+ 38. Ke4 Rff3 39. Kd4 Rf6 40. Rf5 Rxf5 41. gxf5 Rh2 42. Ke5 Re2 43. Rxf7+ Kg8 44. Kf6 Rxb2 45. Ra7 Rb6+ 46. Kg5 Kf8 47. f6 a5 48. Kg6 1-0
9c02528c-a3da-11df-8000-000000010001,True,blitz,resigned,kbillie,kbillie,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. c3 Nf6 5. d3 Be7 6. O-O O-O 7. Re1 Bd7 8. Nbd2 h6 9. Nf1 Re8 10. Ng3 Bf8 11. h3 g6 12. d4 Bg7 13. Bd2 Nxd4 14. Nxd4 exd4 15. Bxd7 Qxd7 16. cxd4 c5 17. Bc3 Qc6 18. Qf3 cxd4 19. Bxd4 Nd7 20. Bxg7 Kxg7 21. Rac1 Ne5 22. Nh5+ gxh5 23. Qg3+ Kh7 24. Rxc6 bxc6 25. Qh4 Re6 26. Qxh5 Rg8 27. Kh1 Reg6 28. Rg1 Rg5 29. Qd1 d5 30. f4 1-0
da8d20a8-a45d-11df-8000-000000010001,True,blitz,resigned,spjacobi,Joe_Lux,spjacobi,1. Nf3 c5 2. c4 g6 3. d4 cxd4 4. Nxd4 Bg7 5. g3 Nc6 6. Nxc6 bxc6 7. Bg2 Nf6 8. O-O O-O 9. Qa4 Qb6 10. Nc3 Qa6 11. Rd1 Qxa4 12. Nxa4 Ba6 13. b3 Ng4 14. Ba3 Bxa1 15. Rxa1 d6 16. Bxc6 Rac8 17. Bd7 Ne5 18. Bxc8 Rxc8 19. f4 Nxc4 20. bxc4 Rxc4 21. Rc1 Rxa4 22. Bb2 Rxa2 23. Bd4 f6 24. Rc7 Rxe2 25. Rxa7 Bd3 26. Bc3 Kf7 27. Bb4 Ke6 28. g4 Be4 29. h3 Rg2+ 30. Kf1 Rg3 31. Ba5 Ra3 32. h4 h6 33. Ke1 Bf3 34. g5 fxg5 35. fxg5 hxg5 36. hxg5 Kf5 37. Kf2 Be4 38. Ke2 d5 39. Ra6 d4 40. Kd2 Kxg5 41. Kc1 Kf5 42. Kb2 Ra4 43. Kb3 Rxa5 44. Rxa5+ e5 45. Kc4 g5 46. Ra7 Kf4 47. Rf7+ Bf5 48. Kd5 d3 49. Ra7 g4 50. Ra2 g3 51. Rb2 e4 52. Kd4 Kf3 53. Ke5 g2 54. Rb1 Bg6 55. Kd4 Kf2 56. Rb2+ Kg3 57. Rb1 Kh2 58. Rb2 Kh1 59. Rxg2 Kxg2 60. Ke3 Kf1 61. Kd2 Kf2 62. Kd1 e3 63. Kc1 Ke2 64. Kb2 d2 0-1
03161a6e-a460-11df-8000-000000010001,True,blitz,resigned,alejandrobenitezpach,spjacobi,alejandrobenitezpach,1. Nf3 d5 2. g3 Nc6 3. d4 Bf5 4. Bg2 Nf6 5. O-O e6 6. c4 h6 7. Nc3 Bb4 8. Qb3 O-O 9. a3 Bxc3 10. Qxc3 Ne4 11. Qe3 dxc4 12. Rd1 Nf6 13. Qc3 Be4 14. Qxc4 Qe7 15. Bf4 Rfd8 16. b4 Nd5 17. Ne5 Nxe5 18. Bxe5 Bxg2 19. Kxg2 c6 20. e4 Nb6 21. Qc5 Qd7 22. Rac1 f6 23. Bf4 Na4 24. Qc4 Nb2 25. Qc2 Nxd1 26. Rxd1 e5 27. Be3 exd4 28. Rxd4 Qe6 29. f3 Rxd4 30. Bxd4 a6 31. Qc5 Rd8 32. Qb6 Qd7 33. Bc5 Qd2+ 34. Kh3 Rd7 35. Be3 Qe2 36. Bf4 Qxf3 37. Qa7 Qxe4 38. Qb8+ Kh7 39. Qc8 Qf5+ 40. Kg2 Rd2+ 41. Bxd2 Qxc8 0-1
a28cda96-a46b-11df-8000-000000010001,True,blitz,timeout,spjacobi,ADKUS,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Qf3 Bd7 9. Ba4 Bd6 10. d3 O-O 11. h3 h6 12. Ne4 Nxe4 13. dxe4 f5 14. Bb3+ Nxb3 15. Qxb3+ Kh8 16. Nc3 f4 17. Bd2 Qe7 18. O-O-O Rfb8 19. Qa4 Rb4 20. Qa6 Rab8 21. b3 R4b6 22. Qd3 Be6 23. Nb1 c5 24. c4 a5 25. Nc3 a4 26. Nxa4 Ra6 27. Kc2 Qa7 28. Bc3 Rxa4 29. bxa4 Qxa4+ 30. Kd2 Bc7 31. Qc2 Qxc4 32. Ke1 Ba5 0-1
9a7d7ac6-a4fd-11df-8000-000000010001,True,blitz,resigned,spjacobi,EngParanista,spjacobi,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 g6 5. Nxc6 bxc6 6. Qd4 Qf6 7. e5 Qe7 8. Be2 Bg7 9. Bf4 f6 10. e6 dxe6 11. Qc4 Bd7 12. Bf3 e5 13. Be3 Rb8 14. Nd2 Qb4 15. Bxc6 Qxc4 16. Bxd7+ Kxd7 17. Nxc4 Rb4 18. O-O-O+ Ke6 19. b3 Ne7 20. Bxa7 Ra8 21. Bc5 Rb5 22. Bxe7 Kxe7 23. a4 Rb4 24. Rd5 Bh6+ 25. Kd1 Raxa4 26. bxa4 Rb1+ 27. Ke2 Rxh1 28. a5 Ra1 29. Rd3 Ke6 30. Ra3 Rxa3 31. Nxa3 Kd5 32. c4+ Kc6 33. Nb5 Bf8 34. Kd3 Bc5 35. f3 f5 36. h3 Kb7 37. g4 Bd6 38. gxf5 gxf5 39. Nxd6+ cxd6 40. Kc3 Ka6 41. Kb4 e4 42. fxe4 fxe4 43. Kc3 Kxa5 44. Kd4 Kb4 45. Kxe4 Kxc4 46. Ke3 d5 47. Kd2 Kd4 48. h4 h5 49. Ke2 Kc3 50. Kd1 Kd3 51. Kc1 Ke2 52. Kc2 d4 0-1
c583c08a-a535-11df-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,chitraknaha,1. Nf3 Nf6 2. g3 e6 3. Bg2 d5 4. O-O c5 5. d4 Be7 6. c4 O-O 7. cxd5 exd5 8. Nc3 Nc6 9. Be3 Ng4 10. Bf4 Bf6 11. dxc5 Nge5 12. Nxe5 Bxe5 13. Bxe5 Nxe5 14. Nxd5 Be6 15. Nf4 Bc4 16. b3 Ba6 17. Qxd8 Raxd8 18. Rfd1 g5 19. Nd3 Ng4 20. h3 Nf6 21. Kf1 Rfe8 22. Rd2 Ne4 23. Bxe4 Rxe4 24. Rad1 Red4 25. Ke1 Re8 26. a3 Rde4 27. e3 Bb5 28. Nb4 a5 29. Nd5 Kg7 30. Nc7 1-0
2210cb32-a58a-11df-8000-000000010001,True,blitz,timeout,queuball,spjacobi,queuball,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7 4. c4 dxc4 5. Na3 Nf6 6. Nxc4 O-O 7. O-O c6 8. d4 Nbd7 9. h3 Nb6 10. Nce5 Nfd7 11. Nxd7 Bxd7 12. Bf4 Be6 13. Ng5 Qd7 14. Nxe6 Qxe6 15. h4 Qd7 16. e3 Nd5 17. Qb3 Nxf4 18. gxf4 Rab8 19. d5 cxd5 20. Qxd5 Qxd5 21. Bxd5 e6 22. Bf3 Bxb2 23. Rab1 Bf6 24. h5 b6 25. a4 g5 26. fxg5 Bxg5 27. Rb5 Be7 28. a5 Bc5 29. Rfb1 Rbd8 30. h6 Kh8 31. Be4 Rg8+ 32. Kf1 Rg5 33. axb6 axb6 34. Bf3 Rf5 35. Ke2 Rf6 36. Bh5 Rf8 37. Rh1 Rxh6 38. Rbb1 f6 39. Rh3 f5 0-1
aca5fa32-a58b-11df-8000-000000010001,True,blitz,resigned,jahesh_sahak,spjacobi,jahesh_sahak,1. Nf3 b6 2. g3 Bb7 3. Bg2 g6 4. O-O Bg7 5. d3 Nf6 6. e4 d6 7. Nbd2 O-O 8. Nc4 c5 9. c3 Nc6 10. a4 Qc7 11. Nh4 e5 12. f4 exf4 13. Bxf4 Ne5 14. Ne3 Rad8 15. c4 Nh5 16. Nd5 Bxd5 17. cxd5 Nxf4 18. gxf4 Nd7 19. Bh3 Bxb2 20. Ra2 Bd4+ 21. Kh1 Kh8 22. f5 Ne5 23. Rg2 a6 24. Nf3 Nxf3 25. Qxf3 b5 26. axb5 axb5 27. f6 Ra8 28. Qf4 Qd8 29. Rg4 Ra2 30. Rh4 Bxf6 31. Qxf6+ Qxf6 32. Rxf6 Kg7 33. Rxd6 b4 34. Rb6 Rd2 35. Rb5 Ra8 36. Rxc5 Ra1+ 0-1
28f608a8-a59f-11df-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,guisadiovic,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4 e6 5. O-O f5 6. c4 Nf6 7. cxd5 exd5 8. Nc3 c4 9. Bg5 Be7 10. Ne5 Be6 11. Qa4 Qb6 12. Bxf6 Bxf6 13. Nxd5 Bxd5 14. Bxd5 Bxe5 15. dxe5 O-O-O 16. Qxc4 Kb8 17. Bxc6 Qxc6 18. Qxc6 bxc6 19. Rfd1 Kc7 20. f4 h6 21. Kf2 g5 22. Rd3 gxf4 23. gxf4 Rhg8 24. Rad1 Rxd3 25. Rxd3 Rg4 26. e3 h5 27. h3 Rg6 28. Rd6 Rxd6 29. exd6+ Kxd6 30. Kg3 Kd5 31. Kh4 Ke4 32. Kxh5 Kxe3 33. Kg5 Ke4 34. h4 c5 35. h5 a5 36. h6 a4 37. h7 1-0
b36857b2-a5f3-11df-8000-000000010001,True,blitz,resigned,Greg0703,Greg0703,spjacobi,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Rc1 c6 7. Nf3 Bg4 8. h3 Bxf3 9. Qxf3 Nbd7 10. Bd3 Qa5 11. O-O dxc4 12. Bxc4 Nb6 13. Bb3 Nbd5 14. Be5 Nxc3 15. Rxc3 Nd7 16. Bxg7 Kxg7 17. e4 e6 18. e5 Nb6 19. Rd1 Nd5 20. Rc5 Qa6 21. h4 h5 22. a3 Qb6 23. Rdc1 Qd8 24. Ba2 Qxh4 25. Rd1 Rad8 26. b4 Rd7 27. b5 cxb5 28. Bxd5 exd5 29. Rxd5 Rxd5 30. Qxd5 Rd8 31. Qc5 a6 32. d5 Qc4 33. Qxc4 b4 34. axb4 1-0
7108403c-a61e-11df-8000-000000010001,True,blitz,resigned,spjacobi,HenningUlrich,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. c3 Nf6 5. d4 Bd7 6. O-O Be7 7. h3 O-O 8. Re1 Nxd4 9. Nxd4 exd4 10. Bxd7 Qxd7 11. cxd4 d5 12. e5 Ne4 13. Nc3 Nxc3 14. bxc3 c5 15. Qb3 c4 16. Qc2 b5 17. Rb1 Rab8 18. Re3 b4 19. cxb4 Rxb4 20. Rg3 Rfb8 21. Rxb4 Rxb4 22. Bh6 g6 23. f4 Qa4 24. Qd2 Rb1+ 25. Kh2 Qd1 26. Qxd1 Rxd1 27. f5 Bf8 28. Be3 c3 29. e6 c2 30. fxg6 hxg6 31. exf7+ Kxf7 32. Rf3+ Ke8 33. Bg5 c1=Q 34. Bxc1 Rxc1 35. Rf6 g5 36. Rf5 Bd6+ 37. g3 Rc2+ 38. Kg1 Bxg3 39. Rxg5 Bf4 40. Rxd5 Rxa2 41. h4 a5 42. h5 Ke7 43. Kf1 Ke6 44. Rb5 a4 45. h6 a3 46. h7 Rh2 47. Rb6+ Kd5 48. Ra6 Bc1 49. Ra5+ Kxd4 50. Ke1 Rxh7 51. Kd1 Bb2 52. Kc2 Kc4 53. Kb1 Rh1+ 54. Kc2 Rh2+ 55. Kb1 Kb4 56. Rxa3 Bxa3 0-1
52f20e64-a625-11df-8000-000000010001,True,blitz,timeout,spjacobi,spjacobi,monujbaruah,1. Nf3 d5 2. g3 Bg4 3. Bg2 Nf6 4. c4 e6 5. Qb3 Qc8 6. Ne5 c6 7. Nxg4 Nxg4 8. O-O Nd7 9. cxd5 exd5 10. d4 Ngf6 11. Bf4 Be7 12. Qe3 Ng4 13. Qd3 O-O 14. h3 Ngf6 15. Nc3 Re8 16. Rab1 Nf8 17. b4 Ng6 18. Bg5 h6 19. Bxf6 Bxf6 20. b5 a6 21. bxc6 bxc6 22. Rfc1 Qe6 23. Rb6 Bd8 24. Bxd5 Qxh3 25. Bg2 Qh5 26. Rxc6 Be7 27. Nd5 Bf8 28. Nc7 Rad8 29. Nxe8 Rxe8 30. Qf3 Qg5 31. e3 Qa5 32. Rc7 Qxa2 33. Qd5 Qxd5 34. Bxd5 Ne7 35. Bb7 a5 36. Ra1 1-0
927625e4-a638-11df-8000-000000010001,True,blitz,agreed,draw,spjacobi,deka99,1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. c4 O-O 5. Nc3 d6 6. O-O e5 7. d3 c6 8. Rb1 Nbd7 9. b4 Ne8 10. b5 c5 11. Nd5 Nc7 12. Nxc7 Qxc7 13. Ng5 h6 14. Ne4 f5 15. Nc3 Nf6 16. Bd2 Rb8 17. Qc1 Kh7 18. b6 axb6 19. Qb2 Rf7 20. Qxb6 Qxb6 21. Rxb6 f4 22. Ne4 Nxe4 23. Bxe4 Bf8 24. Rfb1 fxg3 25. hxg3 Ra8 26. Bxb7 Rxa2 27. Bxc8 Rxd2 28. Bg4 Ra2 29. Bf3 Kg7 30. Rb7 Ra7 31. Rxf7+ Rxf7 32. Bd5 Ra7 33. Rb7+ Rxb7 34. Bxb7 Kf6 35. Kg2 Be7 1/2-1/2
cc93f71e-a639-11df-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,mdmed361,1. Nf3 Nf6 2. g3 d5 3. Bg2 c5 4. O-O e6 5. c4 Be7 6. cxd5 Nxd5 7. d4 O-O 8. e4 Nc7 9. Nc3 cxd4 10. Nxd4 a6 11. Be3 Bd7 12. Qd2 Nc6 13. Nb3 Qc8 14. Rac1 Rd8 15. Rfd1 Be8 16. Qe2 Bb4 17. Bb6 Rxd1+ 18. Qxd1 Nb5 19. Nxb5 axb5 20. a3 Be7 21. Nd4 Ra6 22. Nxc6 bxc6 23. Bc5 Bxc5 24. Rxc5 Rb6 25. e5 g6 26. h4 b4 27. a4 Kg7 28. Qf3 Qd8 29. h5 Kf8 30. Rc1 Qd4 31. Qf6 gxh5 32. Bf3 Qxb2 33. Rd1 Rb8 34. Bxh5 Qc2 35. Rd7 Qb1+ 36. Kh2 Kg8 37. Bxf7+ 1-0
ea04a79e-a6b1-11df-8000-000000010001,True,blitz,timeout,ciannematt,spjacobi,ciannematt,1. Nf3 Nf6 2. g3 Nc6 3. d4 d5 4. Bg2 h6 5. O-O Bg4 6. Ne5 h5 7. c4 e6 8. cxd5 exd5 9. Qa4 Bd6 10. Bg5 O-O 11. Nxg4 hxg4 12. Nc3 Qe8 13. Bxf6 gxf6 14. Nxd5 Qe6 15. e4 Kg7 16. Nxc7 Bxc7 17. d5 Qe5 18. dxc6 bxc6 19. Qxc6 Rh8 20. Qd5 Qxb2 21. Rab1 Qa3 22. Rb7 Rac8 23. e5 Qc3 24. exf6+ Qxf6 25. Re1 Bb6 26. Rf1 Rhd8 27. Qe4 Rd4 28. Qe7 Bc5 29. Qxf6+ Kxf6 30. Kh1 Rd2 0-1
efaebd0a-a6b2-11df-8000-000000010001,True,blitz,resigned,spjacobi,ciannematt,spjacobi,1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. Bg5 Nbd7 5. f3 h6 6. Bf4 g5 7. Be3 e5 8. Bc4 exd4 9. Bxd4 Bg7 10. fxe4 O-O 11. Nge2 c5 12. Bf2 Ng4 13. O-O Nxf2 14. Rxf2 Nb6 15. Bd5 Nxd5 16. exd5 Bg4 17. h3 Bxe2 18. Rxe2 Re8 19. Rxe8+ Qxe8 20. Qd2 Rd8 21. Rd1 b5 22. Nxb5 Qxb5 23. b3 Qb4 24. Qe2 Qf4 25. c4 Bd4+ 26. Kh1 Qe3 27. Qg4 Re8 28. d6 Qf4 29. d7 Rd8 0-1
c1ca7828-a6b4-11df-8000-000000010001,True,blitz,resigned,spjacobi,M668,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4 exd4 5. Nxd4 Bd7 6. Nc3 Nge7 7. Nxc6 Nxc6 8. O-O Be7 9. Nd5 O-O 10. Nxe7+ Qxe7 11. Re1 Rfe8 12. Bf4 Ne5 13. Bxe5 Bxb5 14. Bc3 Bc6 15. Qg4 f6 16. Re3 Qd7 17. Qh4 Re7 18. Rae1 Rae8 19. Rh3 Bxe4 20. Rxe4 Rxe4 21. Qxh7+ Kf7 22. Qh5+ Ke7 23. f3 Re2 24. Qg6 Kd8 25. Rh7 Qb5 26. Rxg7 Qc5+ 27. Kh1 Re1+ 0-1
f04952da-a6b6-11df-8000-000000010001,True,blitz,timeout,Cute92,Cute92,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Qf3 Bd7 9. Ba4 h6 10. Ne4 Nxe4 11. Qxe4 Bd6 12. d3 O-O 13. Nc3 f5 14. Qe2 Qh4 15. O-O f4 16. f3 Rf5 17. Ne4 Bc7 18. g4 fxg3 19. Nxg3 Bb6+ 20. Be3 Bxe3+ 21. Qxe3 Rg5 22. Bb3+ Nxb3 23. axb3 Rxg3+ 24. hxg3 Qxg3+ 25. Kh1 Qh4+ 26. Kg2 Bh3+ 27. Kh2 Bxf1+ 28. Kg1 Bh3 29. Qxe5 Rf8 30. Re1 Rxf3 31. Qe8+ Kh7 32. Qe4+ Qxe4 33. dxe4 Rf4 34. e5 1-0
cbee75e4-a6b8-11df-8000-000000010001,True,blitz,timeout,milyarder,milyarder,spjacobi,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Bc4 Nf6 6. e5 d5 7. Bb3 Ng4 8. Bxd5 cxb2 9. Bxb2 Bb4+ 10. Nc3 O-O 11. O-O Ngxe5 12. Nxe5 Nxe5 13. Bxf7+ Nxf7 14. Nd5 Bc5 15. Rc1 Bd6 16. Qh5 Qg5 17. Qxg5 Nxg5 18. Nxc7 Bxc7 19. Rxc7 Rf7 20. Rfc1 Rxc7 21. Rxc7 Ne6 22. Re7 1-0
25f93664-a6cd-11df-8000-000000010001,True,blitz,resigned,alejandrobenitezpach,alejandrobenitezpach,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Nxe4 6. Re1 d5 7. Bxd5 Qxd5 8. Nc3 Qd7 9. Nxe4 Be7 10. Bg5 O-O 11. Bxe7 Qxe7 12. Nxd4 Nxd4 13. Qxd4 Be6 14. Nc5 Rad8 15. Qe3 b6 16. Nxe6 Qxe6 17. Qxe6 fxe6 18. Re2 Rd6 19. f3 Rfd8 20. Kf2 Kf7 21. Rae1 Rd2 22. Ke3 Rxe2+ 23. Rxe2 Kf6 24. Rd2 Rd5 25. c4 Rxd2 26. Kxd2 Kf5 27. Ke3 h5 28. h4 c6 29. b3 c5 30. g3 e5 31. a4 a6 32. Kd3 g6 33. Ke3 g5 34. hxg5 Kxg5 35. Ke4 Kf6 36. Kd5 Kf5 37. a5 bxa5 38. Kxc5 h4 39. gxh4 Kf4 40. Kd5 Kxf3 41. Kxe5 1-0
64dbbc02-a6ce-11df-8000-000000010001,True,blitz,resigned,MMary,spjacobi,MMary,1. Nf3 Nf6 2. g3 e6 3. Bg2 d5 4. O-O Be7 5. c4 dxc4 6. Na3 Bxa3 7. bxa3 c6 8. Qc2 b5 9. a4 a6 10. Ne5 Qd6 11. Bb2 Bb7 12. axb5 axb5 13. a4 Nd5 14. axb5 Rxa1 15. Rxa1 cxb5 16. Qe4 O-O 17. Ba3 b4 18. Nxc4 Qc5 19. Bb2 Nd7 20. d3 Ra8 21. Rxa8+ Bxa8 22. Qh4 Qe7 23. Qxe7 Nxe7 24. Bxa8 f6 25. d4 Kf7 26. e3 Nd5 27. Bxd5 exd5 28. Na5 Nb6 29. Nc6 Nc4 30. Nxb4 Nxb2 31. Nxd5 Ke6 32. e4 f5 33. Nf4+ Kf6 34. e5+ Ke7 35. Kg2 g5 36. Nd5+ Ke6 37. Ne3 Nd3 38. h3 f4 39. gxf4 Nxf4+ 40. Kf3 Nxh3 41. Ng4 h5 42. Ne3 Nf4 43. Ke4 h4 44. d5+ Nxd5 45. Nxd5 h3 46. Ne3 h2 0-1
e1fb4532-a74f-11df-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,Blunderer2,1. Nf3 Nf6 2. g3 d6 3. c4 Nbd7 4. Nc3 e5 5. Bg2 Be7 6. O-O O-O 7. d4 Re8 8. h3 Bf8 9. e4 exd4 10. Nxd4 Nc5 11. Re1 Ne6 12. Nf5 Nc5 13. b4 Bxf5 14. bxc5 Bd7 15. cxd6 Bxd6 16. f4 Bc5+ 17. Kh2 Bc6 18. Nd5 Bxd5 19. cxd5 Qe7 20. Bb2 Rad8 21. Qc2 a5 22. Bxf6 gxf6 23. a4 Kh8 24. e5 Rg8 25. exf6 Qf8 26. Re5 Bd4 27. Rh5 Rg6 28. Re1 Bxf6 29. Be4 Rh6 30. Rxh6 Qxh6 31. Qxc7 Rg8 32. Qxf7 Bc3 33. Rc1 Qg7 34. Qxg7+ Bxg7 35. Rc7 Rb8 36. d6 Rd8 37. d7 b6 38. Rb7 Bd4 39. Bc6 Kg7 40. Rc7 Kf7 41. Rc8 Ke7 42. Rxd8 Kxd8 43. g4 Bf6 44. Kg3 Kc7 45. Bb5 Kd6 46. g5 Bd8 47. Kg4 Ke6 48. f5+ Kf7 49. h4 Kg7 50. f6+ Kf7 51. Kf5 Bc7 52. h5 Bd8 53. g6+ hxg6+ 54. hxg6+ Kf8 55. g7+ 1-0
aae16e46-a7f9-11df-8000-000000010001,True,blitz,resigned,spjacobi,WiseFalcon1,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Nxe4 6. Re1 d5 7. Bxd5 Qxd5 8. Nc3 Qd7 9. Nxe4 Be7 10. Nc5 Qd5 11. Nb3 O-O 12. Nfxd4 Bf6 13. Nxc6 Qxc6 14. c3 Be6 15. Be3 Rad8 16. Qh5 Rd5 17. Qf3 Qb5 18. Rab1 Rfd8 19. Nd4 Bxd4 20. Bxd4 Rf5 21. Qg3 Rg5 22. Qxc7 Qd5 23. f3 Rc8 24. Qe7 h6 25. Kf2 Qxa2 26. Qxb7 Qa4 27. Re2 Rc6 28. Qxa7 Qxa7 29. Bxa7 Bc4 30. Re8+ Kh7 31. Bd4 Rd6 32. b4 Rgd5 33. Re5 Rxe5 34. Bxe5 Rd2+ 35. Kg3 f6 36. Bd4 Bb5 37. Ra1 g5 38. Bxf6 Kg6 39. Bd4 h5 40. h3 h4+ 41. Kh2 Be2 42. Ra6+ Kh5 43. Bg7 Bxa6 0-1
ebe68b02-a8ac-11df-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,Parshuramrai,1. Nf3 b6 2. g3 Bb7 3. Bg2 f6 4. d4 h5 5. Qd3 Kf7 6. Ng5+ fxg5 7. Bxb7 Nc6 8. Bxg5 Rb8 9. Bxc6 dxc6 10. Nc3 Nf6 11. O-O-O b5 12. Bxf6 exf6 13. Ne4 Qd5 14. Kb1 b4 15. h4 a5 16. Qb3 a4 17. Qxd5+ cxd5 18. Nd2 Bd6 19. Nf3 Rhe8 20. e3 b3 21. cxb3 axb3 22. a3 Rb5 23. Rc1 Ra8 24. Rc3 Ke6 25. Nd2 Rab8 26. Rhc1 Kf5 27. a4 Rb4 28. a5 g5 29. a6 R4b6 30. Rxb3 Rxb3 31. Nxb3 gxh4 32. gxh4 Ra8 33. Nc5 Bxc5 34. Rxc5 Rxa6 35. Rxc7 Kg4 36. Rd7 Ra5 37. Rd6 Kxh4 38. Rxf6 Kh3 39. Kc2 h4 40. f3 Kg3 41. e4 dxe4 42. fxe4 h3 43. Rh6 h2 44. d5 Ra4 45. Kd3 Rb4 46. d6 Rxb2 47. e5 Rb1 48. Ke4 Kg2 49. d7 Rd1 50. e6 Re1+ 51. Kd5 Rd1+ 52. Kc6 Rc1+ 53. Kd6 Rd1+ 54. Ke7 h1=R 55. Rxh1 Kxh1 56. d8=Q Rxd8 57. Kxd8 1-0
c490bd28-a8ae-11df-8000-000000010001,True,blitz,resigned,Parshuramrai,Parshuramrai,spjacobi,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Bd3 h6 9. Ne4 Nd5 10. b3 Nf4 11. Bf1 f5 12. Ng3 Bd6 13. Bb2 O-O 14. Nc3 Qg5 15. Qf3 e4 16. Qe3 Nxg2+ 17. Bxg2 f4 18. Qd4 fxg3 19. O-O-O Be5 20. Qb4 gxh2 21. Qxa5 Bxc3 22. Qxc3 Qxg2 23. Rxh2 Qg6 24. Rhh1 Qf6 25. Qc4+ Qf7 26. Qxe4 Bf5 27. Qg2 g5 28. Rxh6 1-0
